,Unnamed: 0,0,token_text
189,189,話說我覺得袋子有點普通可能是塑膠材質不對我的味,"['話說', '我', '覺得', '袋子', '有點', '普通', '可能', '是', '塑膠', '材質', '不', '對', '我', '的', '味']"
190,190,我顆扭蛋全都是抽到化粧水,"['我', '顆', '扭蛋', '全', '都', '是', '抽到', '化粧水']"
191,191,想要來點其他的嗎,"['想要', '來', '點', '其他', '的', '嗎']"
192,192,想啊,"['想', '啊']"
193,193,走等等水龜伯見不會讓你失望,"['走', '等等', '水龜伯', '見', '不會', '讓', '你', '失望']"
194,194,什麼水龜伯,"['什麼', '水龜伯']"
195,195,在你校本部那邊的豆花雖然你看起來是城區分部的,"['在', '你', '校本部', '那邊', '的', '豆花', '雖然', '你', '看起來', '是', '城區', '分部', '的']"
196,196,我也想買,"['我', '也', '想', '買']"
197,197,第一天沒有雨傘看來活動要去第二天去年好像也是第二天比較好我的小藍袋很想收購,"['第一', '天', '沒有', '雨傘', '看來', '活動', '要', '去', '第二', '天', '去年', '好像', '也', '是', '第二', '天', '比較', '好', '我', '的', '小', '藍袋', '很', '想', '收購']"
198,198,女生們好像都很喜歡小藍袋欸以下開放競標從一杯多多綠開始,"['女生', '們', '好像', '都', '很', '喜歡', '小', '藍袋', '欸', '以下', '開放', '競標', '從', '一', '杯', '多多', '綠', '開始']"
199,199,所以如果競標到杯你要一次喝完嗎,"['所以', '如果', '競標', '到', '杯', '你', '要', '一', '次', '喝完', '嗎']"
200,200,拿好多哦我拿很少有點後悔怎麼不去多拿點代幣裡面的姊姊真的很活潑我也是看好久放空找不到被他嗆,"['拿', '好多', '哦', '我', '拿', '很少', '有點', '後悔', '怎麼', '不', '去', '多', '拿', '點', '代幣', '裡面', '的', '姊姊', '真的', '很', '活潑', '我', '也', '是', '看好', '久', '放空', '找', '不', '到', '被', '他', '嗆']"
201,201,母湯哦應該喝沒多少就開始吐了吧笑死她真的超有趣,"['母湯', '哦', '應該', '喝', '沒', '多少', '就', '開始', '吐', '了', '吧', '笑死', '她', '真的', '超', '有趣']"
202,202,那我出杯哈哈哈慢慢喝,"['那', '我', '出', '杯', '哈哈哈', '慢慢', '喝']"
203,203,你拿藍色袋子跟我換擁抱中我將在小時後消失,"['你', '拿', '藍色', '袋子', '跟', '我', '換', '擁抱', '中', '我', '將', '在', '小時', '後', '消失']"
204,204,謝謝你解答了我抽到神卡真的很好運,"['謝謝', '你', '解答', '了', '我', '抽到', '神卡', '真的', '很', '好運']"
205,205,這答案真的很硬扯,"['這', '答案', '真的', '很', '硬', '扯']"
206,206,但就是真的當初抽卡的概念就是這樣來的如果你是最早開放的一批就會知道,"['但', '就', '是', '真的', '當初', '抽', '卡', '的', '概念', '就', '是', '這樣', '來', '的', '如果', '你', '是', '最早', '開放', '的', '一', '批', '就', '會', '知道']"
207,207,乾我枚代幣個冷知識啊,"['乾', '我', '枚', '代幣', '個', '冷', '知識', '啊']"
208,208,辛苦了,"['辛苦', '了']"
209,209,辛苦所有工作人員,"['辛苦', '所有', '工作', '人員']"
210,210,謝謝閃光謝謝所有的工作人員謝謝,"['謝謝', '閃光', '謝謝', '所有', '的', '工作', '人員', '謝謝']"
211,211,辛苦了各位卡友和工作人員很美好的回憶,"['辛苦', '了', '各位', '卡友', '和', '工作', '人員', '很', '美好', '的', '回憶']"
212,212,辛苦了,"['辛苦', '了']"
213,213,謝謝狄卡工作人員用這活動帶給我一個很棒的回憶也讓我認識了許多新朋友辛苦你們了,"['謝謝', '狄卡', '工作', '人員', '用', '這', '活動', '帶給', '我', '一', '個', '很', '棒', '的', '回憶', '也', '讓', '我', '認識', '了', '許多', '新', '朋友', '辛苦', '你們', '了']"
214,214,謝謝閃光但我還是比較愛遊樂場老闆喔,"['謝謝', '閃光', '但', '我', '還是', '比較', '愛', '遊樂場', '老闆', '喔']"
215,215,辛苦了,"['辛苦', '了']"
216,216,辛苦的工作人員惹,"['辛苦', '的', '工作', '人員', '惹']"
217,217,辛苦惹希望一年比一年辦的更好加油,"['辛苦', '惹', '希望', '一', '年', '比', '一', '年', '辦', '的', '更', '好', '加油']"
218,218,真的辛苦了第一次參加覺得超好玩下一年還要去謝謝你們喲,"['真的', '辛苦', '了', '第一', '次', '參加', '覺得', '超好玩', '下', '一', '年', '還', '要', '去', '謝謝', '你們', '喲']"
219,219,辛苦了,"['辛苦', '了']"
220,220,沒有抓到閃光有點小可惜不過主要看中的是杯套滿好用的辛苦各位工作人員了妳壞壞啦我的糖果呢,"['沒有', '抓到', '閃光', '有點', '小', '可惜', '不過', '主要', '看中', '的', '是', '杯套', '滿', '好用', '的', '辛苦', '各', '位', '工作', '人員', '了', '妳', '壞壞', '啦', '我', '的', '糖果', '呢']"
221,221,其實很多人都認為早鳥票有包含藍袋子真心認為下次在宣傳的時候要註明隨機發放畢竟很多人都是為了這個去的而且內部人員也需要做事前訓練每個人說一套是一套感覺被呼攏辦這項活動固然好而且還是免費可是看著前面最早進去的人每個都提著藍袋子唯獨自己沒有心情真的是很糟糕整個都沒興致了畢竟我也是有搶早鳥票的人就算多次反應主辦單位也是沒有人願意做這方面的回應只能說下次會更好加油,"['其實', '很多', '人', '都', '認為', '早鳥票', '有', '包含', '藍', '袋子', '真心', '認為', '下', '次', '在', '宣傳', '的', '時候', '要', '註明', '隨機', '發放', '畢竟', '很多', '人', '都', '是', '為了', '這', '個', '去', '的', '而且', '內部', '人員', '也', '需要', '做', '事', '前', '訓練', '每', '個', '人', '說', '一', '套', '是', '一', '套', '感覺', '被', '呼攏', '辦', '這', '項', '活動', '固然', '好', '而且', '還是', '免費', '可是', '看', '著', '前面', '最早', '進去', '的', '人', '每', '個', '都', '提', '著', '藍', '袋子', '唯獨', '自己', '沒有', '心情', '真的', '是', '很', '糟糕', '整', '個', '都', '沒', '興致', '了', '畢竟', '我', '也', '是', '有', '搶早', '鳥票', '的', '人', '就算', '多', '次', '反應', '主辦', '單位', '也', '是', '沒有', '人', '願意', '做', '這', '方面', '的', '回應', '只', '能', '說', '下', '次', '會', '更', '好', '加油']"
222,222,我能理解下次再加油吧我也沒拿到,"['我', '能', '理解', '下', '次', '再', '加油', '吧', '我', '也', '沒', '拿到']"
223,223,這限時動態會消失嗎感覺就是滑不完,"['這', '限時', '動態', '會', '消失', '嗎', '感覺', '就', '是', '滑', '不', '完']"
224,224,沒拿到小藍不過蠻好玩的工作人員很友善一個人去也能玩分享一下戰利品囉,"['沒', '拿到', '小藍', '不過', '蠻', '好玩', '的', '工作', '人員', '很', '友善', '一', '個', '人', '去', '也', '能', '玩', '分享', '一下', '戰利品', '囉']"
225,225,謝謝主辦單位給大家帶來這麼好玩的活動還有禮物們辛苦了,"['謝謝', '主辦', '單位', '給', '大家', '帶來', '這麼', '好玩', '的', '活動', '還', '有', '禮物', '們', '辛苦', '了']"
226,226,找到我了謝謝所有工作人員辛苦了,"['找到', '我', '了', '謝謝', '所有', '工作', '人員', '辛苦', '了']"
227,227,謝謝工作人員用心安排這場活動雖然我沒辦法參加但是我明年一定會排除萬難參加的桑心的阿粉,"['謝謝', '工作', '人員', '用心', '安排', '這', '場', '活動', '雖然', '我', '沒辦法', '參加', '但是', '我', '明年', '一定', '會', '排除萬難', '參加', '的', '桑心', '的', '阿粉']"
228,228,活動還特別說可以召喚粉紅團長結果團長本人消失,"['活動', '還', '特別', '說', '可以', '召喚', '粉紅', '團長', '結果', '團長', '本人', '消失']"
229,229,辛苦了但是一些細節麻煩檢討不希望下一次又是負評不斷,"['辛苦', '了', '但是', '一些', '細節', '麻煩', '檢討', '不', '希望', '下', '一', '次', '又', '是', '負評', '不斷']"
230,230,我們心中有粉紅今天大家穿比較隨性,"['我們', '心', '中', '有', '粉紅', '今天', '大家', '穿', '比較', '隨性']"
231,231,你是誰為什麼我沒有捕捉到你,"['你', '是', '誰', '為什麼', '我', '沒有', '捕捉到', '你']"
232,232,謝謝工作人員們,"['謝謝', '工作', '人員', '們']"
233,233,你幾點進去,"['你', '幾', '點', '進去']"
234,234,快,['快']
235,235,準備出去咯太晚了看得出是誰了吧,"['準備', '出去', '咯', '太晚', '了', '看', '得', '出', '是', '誰', '了', '吧']"
236,236,下次南部可以辦一場嗎,"['下', '次', '南部', '可以', '辦', '一', '場', '嗎']"
237,237,欸嘿嘿我昨天就去啦,"['欸', '嘿嘿', '我', '昨天', '就', '去', '啦']"
238,238,我要蛋糕,"['我', '要', '蛋糕']"
239,239,啊咧下次買給尼好不好,"['啊', '咧', '下', '次', '買給', '尼', '好', '不', '好']"
240,240,豪,['豪']
241,241,辛苦了謝謝所有的工作人員,"['辛苦', '了', '謝謝', '所有', '的', '工作', '人員']"
242,242,抓,['抓']
243,243,你知道閃光是哪一位,"['你', '知道', '閃光', '是', '哪', '一', '位']"
244,244,下次辦在高雄敲碗,"['下', '次', '辦', '在', '高雄', '敲碗']"
245,245,同校欸,"['同', '校', '欸']"
246,246,我從藍袋子出來之後就一直跟朋友炫耀結果拿不到臉痛痛的,"['我', '從', '藍', '袋子', '出來', '之後', '就', '一直', '跟', '朋友', '炫耀', '結果', '拿不', '到', '臉', '痛痛', '的']"
247,247,下次宣傳跟動線一定要清楚明瞭至少場內也要有個服務台可以詢問搞得第一天去一團亂對很多人來說不公平尤其在活動前很強調的藍袋子杯袋紋身貼紙既然想用贈品吸引人潮就一定要清楚告知如何獲得數量也要控制好而不是現場的工作人員說法不一第一天開始不到三個小時贈品就沒了對接下來參展的人不公平搞得大家一肚子氣希望下次可以更好加油,"['下', '次', '宣傳', '跟', '動線', '一定', '要', '清楚', '明瞭', '至少', '場', '內', '也', '要', '有', '個', '服務台', '可以', '詢問', '搞', '得', '第一', '天', '去', '一', '團', '亂', '對', '很多', '人', '來', '說', '不', '公平', '尤其', '在', '活動', '前', '很', '強調', '的', '藍', '袋子', '杯袋', '紋身', '貼紙', '既然', '想', '用', '贈品', '吸引', '人潮', '就', '一定', '要', '清楚', '告知', '如何', '獲得', '數量', '也', '要', '控制好', '而', '不', '是', '現場', '的', '工作', '人員', '說法', '不一', '第一', '天', '開始', '不到', '三', '個', '小時', '贈品', '就', '沒', '了', '對', '接下來', '參展', '的', '人', '不', '公平', '搞', '得', '大家', '一', '肚子氣', '希望', '下', '次', '可以', '更', '好', '加油']"
248,248,第一天可能發太快第二天可能受到第一天參加人的感想人少了幾乎都有拿到,"['第一', '天', '可能', '發', '太', '快', '第二', '天', '可能', '受到', '第一', '天', '參加人', '的', '感想', '人', '少', '了', '幾乎', '都', '有', '拿到']"
249,249,我就是那個第一天去的人還是搶晚上七點的早鳥什麼都沒了,"['我', '就', '是', '那', '個', '第一', '天', '去', '的', '人', '還是', '搶', '晚上', '七點', '的', '早', '鳥', '什麼', '都', '沒', '了']"
250,250,真假我也是我是第一天點的一進去工作人員就跟我說明天請早超傻眼原本隔天想努衝一波的可是還要回學校就沒去了,"['真假', '我', '也', '是', '我', '是', '第一', '天', '點', '的', '一', '進去', '工作', '人員', '就', '跟', '我', '說', '明天', '請', '早', '超', '傻眼', '原本', '隔天', '想', '努衝', '一', '波', '的', '可是', '還要', '回', '學校', '就', '沒', '去', '了']"
251,251,第二天早上就沒拿到藍袋子了傻眼到爆,"['第二', '天', '早上', '就', '沒', '拿到', '藍', '袋子', '了', '傻眼', '到', '爆']"
252,252,可是下午都有啊,"['可是', '下午', '都', '有', '啊']"
253,253,第二天下午點的沒有誒,"['第二', '天', '下午', '點', '的', '沒有', '誒']"
254,254,裡面嗎我在後面出去扭蛋還是蠻多人拿到的,"['裡面', '嗎', '我', '在', '後面', '出去', '扭蛋', '還是', '蠻', '多', '人', '拿到', '的']"
255,255,影片中綁馬尾的女生到底是誰她憑什麼插隊而且快半小時,"['影片', '中', '綁馬尾', '的', '女生', '到底', '是', '誰', '她', '憑', '什麼', '插隊', '而且', '快', '半', '小時']"
256,256,看完發現台灣亂象男醜女正,"['看完', '發現', '台灣', '亂象', '男', '醜女', '正']"
257,257,是繽紛實驗室那段的照片中的人嗎,"['是', '繽紛', '實驗室', '那', '段', '的', '照片', '中', '的', '人', '嗎']"
258,258,對,['對']
259,259,而且好多他的照片,"['而且', '好多', '他', '的', '照片']"
260,260,超級多啊她到底哪位真想知道是哪一位網美,"['超級', '多', '啊', '她', '到底', '哪', '位', '真', '想', '知道', '是', '哪', '一', '位', '網美']"
261,261,在我猜是邀請的人或他們自己人可能是想為事後的活動照添加一點繽紛,"['在', '我', '猜', '是', '邀請', '的', '人', '或', '他們', '自己人', '可能', '是', '想', '為', '事', '後', '的', '活動', '照', '添加', '一點', '繽紛']"
262,262,我在旁邊聽到是公司的員工喔,"['我', '在', '旁邊', '聽到', '是', '公司', '的', '員工', '喔']"
263,263,乾就說啦哈哈哈哈哈想說怎麼可能是網美勒笑死,"['乾', '就', '說', '啦', '哈哈', '哈', '哈哈', '想', '說', '怎麼', '可能', '是', '網美勒', '笑死']"
264,264,原來了解,"['原來', '了', '解']"
265,265,謝謝午夜實驗室你們辛苦了,"['謝謝', '午夜', '實驗室', '你們', '辛苦', '了']"
266,266,卡哪裡請得了網美當然自己來啊,"['卡', '哪裡', '請得了', '網美', '當然', '自己', '來', '啊']"
267,267,可能我氣昏忘記了,"['可能', '我', '氣昏', '忘記', '了']"
268,268,都請得了為啥請不了網美,"['都', '請得了', '為啥', '請不了', '網美']"
269,269,辛苦了謝謝你們,"['辛苦', '了', '謝謝', '你們']"
270,270,磅啊我不毆打誒而俄鞥第二名的恩昂寶跑安牛排不都暗暗按壓帶誒我昂愛案凱子誒恩的呃呃呃地昂而案盤案的母歐案的恩愛當歐愛南岸暗暗喔安奧案本歐愛已勞歐案無單的恩愛鞥鋪嗷嗷鱷的安二,"['磅', '啊', '我', '不', '毆打', '誒', '而', '俄鞥', '第二', '名', '的', '恩昂寶', '跑安牛排', '不', '都', '暗暗', '按壓帶', '誒', '我', '昂愛案', '凱子', '誒恩', '的', '呃', '呃', '呃', '地昂', '而', '案盤案', '的', '母歐案', '的', '恩愛', '當', '歐愛', '南岸', '暗暗', '喔', '安奧案', '本', '歐', '愛', '已', '勞歐案', '無單', '的', '恩愛', '鞥鋪', '嗷嗷鱷', '的', '安二']"
